Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
Emp1600,Grace,Jones,30.0,Inactive,10/1/2020,82529.08,Grace.Jones@Example.Com,-917851384,Excellent,True,Sales,Nevada
Emp1601,Grace,Garcia,35.0,Pending,5/4/2021,109358.73,Grace.Garcia@Example.Com,-4457702991,Good,False,Sales,Texas
Emp1602,Charlie,Brown,32.48454882571075,Active,1/1/2021,89645.01,Charlie.Brown@Example.Com,-9596604872,Good,True,Admin,Florida
Emp1603,Charlie,Miller,40.0,Active,4/8/2024,84134.95,Charlie.Miller@Example.Com,-6826911632,Poor,True,Hr,Texas
Emp1604,Frank,Davis,30.0,Active,11/26/2022,113540.83,Frank.Davis@Example.Com,-1942268652,Good,True,Cloud Tech,Nevada
Emp1605,Heidi,Williams,40.0,Pending,10/25/2021,57225.75,Heidi.Williams@Example.Com,-6945515887,Average,True,Cloud Tech,Texas
Emp1606,Eva,Davis,35.0,Pending,12/22/2020,76366.17,Eva.Davis@Example.Com,-6367747225,Excellent,False,Sales,Illinois
Emp1607,Bob,Garcia,32.48454882571075,Active,11/23/2022,78408.95,Bob.Garcia@Example.Com,-4085721695,Excellent,True,Hr,Florida
Emp1608,Frank,Brown,40.0,Active,10/24/2022,111742.4,Frank.Brown@Example.Com,-6630932997,Average,True,Finance,Illinois
Emp1609,David,Garcia,25.0,Inactive,3/9/2021,60516.83,David.Garcia@Example.Com,-1996059328,Good,False,Sales,Nevada
Emp1610,Bob,Jones,30.0,Pending,8/20/2020,83706.17,Bob.Jones@Example.Com,-7150968831,Average,False,Finance,California
Emp1611,David,Johnson,32.48454882571075,Inactive,2/15/2020,67056.92,David.Johnson@Example.Com,-7532735240,Average,True,Admin,Nevada
Emp1612,Charlie,Brown,30.0,Active,12/29/2024,90058.85,Charlie.Brown@Example.Com,-397739731,Poor,False,Devops,Illinois
Emp1613,Eva,Johnson,30.0,Pending,2/28/2023,94633.59,Eva.Johnson@Example.Com,-7819523709,Average,True,Sales,Florida
Emp1614,Eva,Miller,25.0,Pending,8/23/2022,110711.17,Eva.Miller@Example.Com,-687616480,Excellent,True,Admin,Florida
Emp1615,Grace,Williams,32.48454882571075,Active,6/30/2023,96175.41,Grace.Williams@Example.Com,-9807704604,Average,True,Admin,Illinois
Emp1616,Frank,Smith,40.0,Active,4/15/2021,76474.79,Frank.Smith@Example.Com,-6876112490,Excellent,True,Sales,Illinois
Emp1617,Alice,Garcia,30.0,Pending,5/9/2022,107855.99,Alice.Garcia@Example.Com,-2565237340,Excellent,False,Sales,Illinois
Emp1618,Charlie,Davis,40.0,Active,12/2/2024,104870.78,Charlie.Davis@Example.Com,-5177345474,Excellent,True,Sales,Illinois
Emp1619,Bob,Williams,25.0,Active,5/20/2023,85155.05639558233,Bob.Williams@Example.Com,-7494902283,Good,False,Finance,Nevada
Emp1620,Grace,Brown,32.48454882571075,Active,11/29/2023,87087.16,Grace.Brown@Example.Com,-359544293,Poor,False,Finance,California
Emp1621,Heidi,Johnson,40.0,Pending,4/8/2024,108603.34,Heidi.Johnson@Example.Com,-7742229463,Excellent,False,Hr,Illinois
Emp1622,Grace,Davis,30.0,Active,10/25/2024,55867.23,Grace.Davis@Example.Com,-3039429044,Excellent,False,Hr,Florida
Emp1623,Grace,Johnson,35.0,Pending,3/2/2024,105259.57,Grace.Johnson@Example.Com,-8867925297,Good,True,Admin,Texas
Emp1624,Bob,Jones,32.48454882571075,Pending,2/24/2021,98143.67,Bob.Jones@Example.Com,-5856728726,Excellent,False,Cloud Tech,Florida
Emp1625,Frank,Johnson,25.0,Pending,4/13/2023,67754.29,Frank.Johnson@Example.Com,-6015343323,Average,True,Admin,Florida
Emp1626,Grace,Jones,32.48454882571075,Inactive,10/25/2023,77821.79,Grace.Jones@Example.Com,-9135779082,Average,False,Hr,Illinois
Emp1627,Heidi,Miller,30.0,Pending,9/17/2022,67764.44,Heidi.Miller@Example.Com,-3506158147,Poor,False,Hr,Illinois
Emp1628,Frank,Davis,40.0,Pending,8/31/2020,102346.99,Frank.Davis@Example.Com,-8810798333,Excellent,True,Devops,New York
Emp1629,Charlie,Davis,25.0,Inactive,5/28/2024,73690.65,Charlie.Davis@Example.Com,-2337209483,Good,True,Admin,Illinois
Emp1630,Alice,Smith,30.0,Active,7/5/2024,56376.2,Alice.Smith@Example.Com,-1312840332,Average,True,Finance,Nevada
Emp1631,Grace,Brown,25.0,Active,1/29/2022,55602.78,Grace.Brown@Example.Com,-9977180512,Good,False,Cloud Tech,California
Emp1632,Grace,Jones,40.0,Pending,8/9/2021,99812.41,Grace.Jones@Example.Com,-7171731892,Good,False,Sales,Nevada
Emp1633,Charlie,Smith,40.0,Active,10/7/2024,95981.9,Charlie.Smith@Example.Com,-9749096172,Average,True,Finance,Texas
Emp1634,Eva,Johnson,30.0,Pending,11/22/2022,98891.48,Eva.Johnson@Example.Com,-9970469471,Good,True,Cloud Tech,Illinois
Emp1635,Alice,Johnson,35.0,Active,11/18/2020,56079.0,Alice.Johnson@Example.Com,-5878444834,Average,True,Admin,Nevada
Emp1636,Grace,Smith,35.0,Inactive,4/15/2023,85155.05639558233,Grace.Smith@Example.Com,-4884712704,Good,True,Devops,Florida
Emp1637,Bob,Davis,25.0,Pending,8/26/2024,89137.97,Bob.Davis@Example.Com,-8772216416,Average,False,Sales,California
Emp1638,Frank,Johnson,35.0,Active,7/20/2022,115079.97,Frank.Johnson@Example.Com,-5823133483,Excellent,True,Admin,Illinois
Emp1639,Eva,Garcia,30.0,Active,2/18/2023,55067.02,Eva.Garcia@Example.Com,-5871493924,Poor,True,Finance,Illinois
Emp1640,Bob,Miller,32.48454882571075,Pending,5/27/2021,98593.43,Bob.Miller@Example.Com,-2362292586,Average,True,Hr,Illinois
Emp1641,Heidi,Miller,30.0,Pending,8/1/2022,112756.67,Heidi.Miller@Example.Com,-9643474523,Average,True,Hr,Florida
Emp1642,Heidi,Garcia,25.0,Inactive,7/21/2023,105205.92,Heidi.Garcia@Example.Com,-5557469659,Poor,False,Hr,Texas
Emp1643,David,Smith,35.0,Pending,1/2/2023,50680.62,David.Smith@Example.Com,-6065274032,Average,True,Finance,California
Emp1644,David,Garcia,35.0,Pending,3/13/2024,107475.23,David.Garcia@Example.Com,-4450566587,Average,False,Cloud Tech,Florida
Emp1645,Charlie,Jones,40.0,Active,3/20/2023,68835.3,Charlie.Jones@Example.Com,-3398741131,Good,True,Hr,California
Emp1646,David,Jones,40.0,Active,2/15/2024,66943.96,David.Jones@Example.Com,-5797067348,Poor,True,Devops,New York
Emp1647,David,Smith,30.0,Inactive,11/15/2020,104525.69,David.Smith@Example.Com,-9601054856,Excellent,False,Admin,Illinois
Emp1648,Bob,Garcia,40.0,Pending,3/27/2020,109360.74,Bob.Garcia@Example.Com,-4172156228,Average,True,Sales,Texas
Emp1649,Frank,Jones,40.0,Inactive,1/9/2021,118907.63,Frank.Jones@Example.Com,-4938173597,Poor,False,Sales,California
Emp1650,Eva,Davis,40.0,Active,4/20/2020,86801.48,Eva.Davis@Example.Com,-4884021556,Good,False,Admin,Illinois
Emp1651,Alice,Garcia,32.48454882571075,Pending,5/8/2024,62236.03,Alice.Garcia@Example.Com,-3257375533,Excellent,True,Hr,Florida
Emp1652,Heidi,Davis,35.0,Active,10/12/2023,64752.67,Heidi.Davis@Example.Com,-4902166669,Poor,False,Devops,Texas
Emp1653,Frank,Jones,35.0,Active,1/28/2023,68399.43,Frank.Jones@Example.Com,-8085096084,Excellent,False,Sales,California
Emp1654,Frank,Miller,35.0,Inactive,3/7/2021,79336.51,Frank.Miller@Example.Com,-8749511917,Excellent,False,Admin,Florida
Emp1655,Frank,Jones,40.0,Active,3/16/2023,59179.74,Frank.Jones@Example.Com,-1828197930,Excellent,False,Hr,Florida
Emp1656,David,Davis,25.0,Active,2/11/2023,80255.31,David.Davis@Example.Com,-6477251294,Average,False,Devops,California
Emp1657,Charlie,Williams,30.0,Active,5/13/2022,84971.85,Charlie.Williams@Example.Com,-7860694095,Average,False,Finance,Texas
Emp1658,Frank,Brown,40.0,Pending,10/24/2024,89748.42,Frank.Brown@Example.Com,-35624394,Good,False,Hr,California
Emp1659,Charlie,Johnson,25.0,Inactive,9/14/2024,94090.35,Charlie.Johnson@Example.Com,-8739592322,Good,False,Admin,California
Emp1660,Frank,Garcia,35.0,Pending,2/15/2023,115229.12,Frank.Garcia@Example.Com,-4210890284,Poor,True,Hr,California
Emp1661,Alice,Williams,40.0,Pending,5/25/2023,63927.07,Alice.Williams@Example.Com,-1553334263,Good,True,Cloud Tech,California
Emp1662,Charlie,Jones,35.0,Pending,11/11/2022,84124.56,Charlie.Jones@Example.Com,-3350271606,Excellent,False,Hr,California
Emp1663,Bob,Miller,40.0,Inactive,7/17/2023,116961.61,Bob.Miller@Example.Com,-3607763368,Excellent,True,Sales,California
Emp1664,Frank,Smith,40.0,Pending,4/8/2022,109423.05,Frank.Smith@Example.Com,-1128981230,Average,False,Devops,Illinois
Emp1665,Charlie,Jones,35.0,Inactive,8/30/2023,70394.94,Charlie.Jones@Example.Com,-7955633184,Excellent,False,Admin,California
Emp1666,Grace,Miller,35.0,Pending,4/17/2023,86465.5,Grace.Miller@Example.Com,-7481700665,Poor,True,Finance,California
Emp1667,Charlie,Brown,30.0,Pending,4/25/2021,96341.58,Charlie.Brown@Example.Com,-1554164315,Excellent,False,Cloud Tech,New York
Emp1668,Bob,Jones,30.0,Active,7/14/2020,54465.47,Bob.Jones@Example.Com,-7045023289,Excellent,False,Admin,Florida
Emp1669,Alice,Davis,25.0,Active,7/31/2020,68371.66,Alice.Davis@Example.Com,-2822700933,Poor,False,Finance,Illinois
Emp1670,Grace,Smith,35.0,Pending,8/4/2021,81021.23,Grace.Smith@Example.Com,-5962622821,Good,False,Admin,New York
Emp1671,Charlie,Miller,25.0,Inactive,10/28/2024,114069.07,Charlie.Miller@Example.Com,-5120734653,Good,True,Cloud Tech,Nevada
Emp1672,Heidi,Miller,32.48454882571075,Inactive,10/3/2020,117867.96,Heidi.Miller@Example.Com,-9500507025,Poor,False,Hr,Illinois
Emp1673,Charlie,Miller,32.48454882571075,Pending,3/13/2024,94509.58,Charlie.Miller@Example.Com,-869822104,Average,False,Sales,Florida
Emp1674,Eva,Brown,35.0,Active,7/6/2024,56268.78,Eva.Brown@Example.Com,-3161177686,Excellent,False,Finance,Illinois
Emp1675,Grace,Jones,35.0,Active,1/1/2020,86632.14,Grace.Jones@Example.Com,-2904774257,Poor,True,Admin,California
Emp1676,Charlie,Brown,35.0,Pending,1/18/2020,98143.9,Charlie.Brown@Example.Com,-5917793237,Excellent,False,Hr,Florida
Emp1677,Heidi,Garcia,35.0,Inactive,5/7/2023,85155.05639558233,Heidi.Garcia@Example.Com,-2231164912,Average,True,Cloud Tech,Florida
Emp1678,Frank,Johnson,30.0,Inactive,3/19/2022,67492.73,Frank.Johnson@Example.Com,-3424579888,Excellent,True,Finance,Illinois
Emp1679,Grace,Johnson,40.0,Active,5/14/2022,93772.61,Grace.Johnson@Example.Com,-4256529059,Poor,False,Admin,California
Emp1680,Eva,Garcia,35.0,Pending,7/14/2024,68817.54,Eva.Garcia@Example.Com,-3202032649,Excellent,False,Devops,Nevada
Emp1681,Bob,Jones,30.0,Active,7/28/2023,81874.01,Bob.Jones@Example.Com,-9775396736,Good,True,Admin,California
Emp1682,Heidi,Davis,30.0,Active,4/11/2020,117880.14,Heidi.Davis@Example.Com,-9487148551,Average,False,Hr,Texas
Emp1683,Bob,Brown,35.0,Pending,6/16/2022,100897.49,Bob.Brown@Example.Com,-4578715840,Average,True,Hr,New York
Emp1684,Charlie,Smith,25.0,Inactive,5/10/2022,71810.37,Charlie.Smith@Example.Com,-5608213710,Average,True,Finance,New York
Emp1685,Frank,Miller,40.0,Inactive,6/13/2020,109048.24,Frank.Miller@Example.Com,-8425476817,Poor,False,Devops,Texas
Emp1686,Alice,Miller,35.0,Pending,8/20/2022,62712.26,Alice.Miller@Example.Com,-2683230357,Average,False,Finance,Texas
Emp1687,Eva,Jones,40.0,Pending,5/24/2021,76935.85,Eva.Jones@Example.Com,-9298808582,Good,True,Cloud Tech,Texas
Emp1688,David,Davis,25.0,Pending,4/27/2024,56577.22,David.Davis@Example.Com,-8252129327,Poor,True,Admin,Florida
Emp1689,David,Johnson,40.0,Inactive,10/23/2021,61102.8,David.Johnson@Example.Com,-9634064685,Good,True,Finance,Nevada
Emp1690,Bob,Johnson,35.0,Inactive,2/10/2021,75229.87,Bob.Johnson@Example.Com,-7752401483,Excellent,True,Finance,Nevada
Emp1691,David,Miller,25.0,Inactive,10/26/2021,51054.74,David.Miller@Example.Com,-3991062271,Excellent,False,Admin,Nevada
Emp1692,Bob,Jones,40.0,Active,4/5/2023,104843.27,Bob.Jones@Example.Com,-3626693350,Excellent,False,Admin,Texas
Emp1693,Charlie,Brown,35.0,Active,10/20/2022,56398.11,Charlie.Brown@Example.Com,-3426192371,Excellent,False,Cloud Tech,New York
Emp1694,Alice,Johnson,25.0,Active,12/7/2023,87544.73,Alice.Johnson@Example.Com,-4501848196,Good,False,Hr,Nevada
Emp1695,Heidi,Brown,30.0,Pending,3/29/2024,74312.24,Heidi.Brown@Example.Com,-3741897214,Poor,False,Hr,Illinois
Emp1696,David,Davis,25.0,Inactive,1/23/2024,59431.25,David.Davis@Example.Com,-4064176926,Poor,True,Devops,Florida
Emp1697,Heidi,Johnson,40.0,Pending,11/28/2023,84306.44,Heidi.Johnson@Example.Com,-4381199536,Average,False,Sales,California
Emp1698,Frank,Johnson,35.0,Inactive,11/11/2024,108194.47,Frank.Johnson@Example.Com,-6601444855,Good,False,Devops,Florida
Emp1699,Charlie,Williams,25.0,Inactive,8/28/2021,107359.3,Charlie.Williams@Example.Com,-4510173972,Excellent,False,Sales,New York
Emp1700,Heidi,Johnson,25.0,Inactive,2/11/2024,85155.05639558233,Heidi.Johnson@Example.Com,-9641789968,Good,False,Devops,Illinois
Emp1701,Frank,Garcia,32.48454882571075,Pending,5/9/2020,96080.26,Frank.Garcia@Example.Com,-8609191910,Average,False,Admin,California
Emp1702,Grace,Smith,30.0,Inactive,4/17/2024,88602.75,Grace.Smith@Example.Com,-3599660576,Average,True,Sales,Nevada
Emp1703,Frank,Garcia,40.0,Active,7/16/2020,86624.04,Frank.Garcia@Example.Com,-9806603919,Good,True,Devops,California
Emp1704,Charlie,Jones,30.0,Active,9/21/2022,63413.16,Charlie.Jones@Example.Com,-5146074554,Good,True,Cloud Tech,New York
Emp1705,Grace,Jones,40.0,Pending,4/23/2023,67915.7,Grace.Jones@Example.Com,-3470574237,Good,False,Sales,Illinois
Emp1706,Bob,Brown,25.0,Inactive,12/27/2024,108245.44,Bob.Brown@Example.Com,-8565271558,Poor,True,Admin,Nevada
Emp1707,Alice,Garcia,35.0,Inactive,8/10/2024,75834.81,Alice.Garcia@Example.Com,-8354116596,Excellent,True,Sales,Nevada
Emp1708,Eva,Garcia,32.48454882571075,Active,9/4/2024,71273.32,Eva.Garcia@Example.Com,-2634755751,Good,False,Cloud Tech,Nevada
Emp1709,Bob,Garcia,25.0,Pending,2/28/2022,63262.23,Bob.Garcia@Example.Com,-2501394883,Good,False,Devops,New York
Emp1710,David,Davis,32.48454882571075,Pending,3/14/2024,89069.91,David.Davis@Example.Com,-8826913118,Good,False,Devops,New York
Emp1711,Frank,Johnson,40.0,Inactive,12/13/2024,57287.17,Frank.Johnson@Example.Com,-6425856260,Average,True,Devops,Nevada
Emp1712,Grace,Smith,32.48454882571075,Active,12/29/2022,119890.35,Grace.Smith@Example.Com,-4991537037,Average,True,Hr,Nevada
Emp1713,Frank,Brown,35.0,Inactive,4/24/2022,103492.91,Frank.Brown@Example.Com,-2407333372,Poor,False,Sales,California
Emp1714,Frank,Garcia,32.48454882571075,Pending,3/14/2021,76254.42,Frank.Garcia@Example.Com,-2043097767,Excellent,False,Admin,Illinois
Emp1715,Eva,Garcia,35.0,Inactive,1/1/2020,100841.93,Eva.Garcia@Example.Com,-8936289695,Poor,True,Finance,Florida
Emp1716,Alice,Williams,32.48454882571075,Active,9/7/2021,118907.61,Alice.Williams@Example.Com,-4546553584,Excellent,True,Admin,California
Emp1717,Frank,Brown,25.0,Pending,11/13/2022,88942.62,Frank.Brown@Example.Com,-1253892186,Average,False,Devops,California
Emp1718,Charlie,Garcia,25.0,Inactive,11/15/2020,59688.57,Charlie.Garcia@Example.Com,-8519358373,Average,False,Cloud Tech,Florida
Emp1719,David,Brown,30.0,Active,3/14/2023,77985.88,David.Brown@Example.Com,-9079779611,Average,True,Hr,California
Emp1720,Bob,Johnson,35.0,Inactive,8/18/2024,112931.69,Bob.Johnson@Example.Com,-878057214,Poor,False,Finance,New York
Emp1721,Bob,Williams,32.48454882571075,Active,2/5/2024,106583.88,Bob.Williams@Example.Com,-1494097625,Good,True,Devops,California
Emp1722,Alice,Brown,35.0,Inactive,11/12/2024,58437.84,Alice.Brown@Example.Com,-3748453985,Good,True,Hr,Florida
Emp1723,Alice,Smith,40.0,Pending,3/25/2020,72352.16,Alice.Smith@Example.Com,-2895090590,Average,True,Cloud Tech,California
Emp1724,Frank,Smith,32.48454882571075,Active,4/13/2020,97154.47,Frank.Smith@Example.Com,-1918623391,Good,True,Devops,New York
Emp1725,Heidi,Jones,32.48454882571075,Active,3/30/2021,80235.5,Heidi.Jones@Example.Com,-2071511695,Good,False,Sales,Illinois
Emp1726,Charlie,Williams,30.0,Inactive,3/16/2023,102172.05,Charlie.Williams@Example.Com,-6672521451,Poor,False,Hr,Texas
Emp1727,Eva,Williams,25.0,Inactive,5/3/2024,98850.94,Eva.Williams@Example.Com,-6471246334,Excellent,True,Finance,Illinois
Emp1728,Heidi,Jones,32.48454882571075,Inactive,8/28/2023,89993.15,Heidi.Jones@Example.Com,-1571840907,Average,True,Admin,Florida
Emp1729,David,Brown,30.0,Inactive,10/24/2021,97931.66,David.Brown@Example.Com,-512080055,Average,True,Cloud Tech,California
Emp1730,Bob,Williams,40.0,Inactive,1/25/2021,72451.69,Bob.Williams@Example.Com,-4099512396,Poor,True,Finance,California
Emp1731,Alice,Smith,35.0,Pending,8/9/2024,119311.14,Alice.Smith@Example.Com,-2835129591,Poor,True,Admin,California
Emp1732,Charlie,Smith,40.0,Active,11/4/2023,76167.46,Charlie.Smith@Example.Com,-7282709080,Good,False,Cloud Tech,New York
Emp1733,Bob,Garcia,25.0,Active,6/25/2023,114871.08,Bob.Garcia@Example.Com,-4415298216,Average,False,Devops,Texas
Emp1734,Eva,Johnson,25.0,Active,9/16/2021,81504.31,Eva.Johnson@Example.Com,-3929578670,Excellent,False,Hr,Nevada
Emp1735,David,Williams,32.48454882571075,Pending,12/7/2022,102524.86,David.Williams@Example.Com,-8153523735,Poor,False,Admin,New York
Emp1736,Charlie,Brown,25.0,Pending,12/14/2022,53043.74,Charlie.Brown@Example.Com,-507918157,Excellent,True,Finance,Illinois
Emp1737,Eva,Jones,30.0,Inactive,4/18/2020,82547.26,Eva.Jones@Example.Com,-9988683451,Excellent,True,Devops,Illinois
Emp1738,Bob,Jones,40.0,Pending,10/11/2024,113900.81,Bob.Jones@Example.Com,-7346666169,Average,True,Devops,California
Emp1739,Bob,Brown,25.0,Inactive,4/18/2021,118585.5,Bob.Brown@Example.Com,-7158796473,Average,True,Hr,Nevada
Emp1740,Bob,Davis,35.0,Pending,6/29/2020,63049.22,Bob.Davis@Example.Com,-803149981,Poor,True,Finance,Illinois
Emp1741,Heidi,Miller,32.48454882571075,Active,5/21/2021,114558.91,Heidi.Miller@Example.Com,-5080046357,Average,False,Devops,Texas
Emp1742,Heidi,Johnson,40.0,Active,12/11/2021,97901.79,Heidi.Johnson@Example.Com,-688285030,Average,True,Devops,New York
Emp1743,Eva,Jones,30.0,Active,7/5/2023,68037.56,Eva.Jones@Example.Com,-7235137398,Average,False,Sales,California
Emp1744,Alice,Williams,32.48454882571075,Active,11/30/2021,112802.27,Alice.Williams@Example.Com,-63140351,Excellent,False,Hr,New York
Emp1745,Bob,Johnson,40.0,Pending,11/22/2024,93786.72,Bob.Johnson@Example.Com,-6356022938,Poor,False,Sales,Nevada
Emp1746,David,Williams,32.48454882571075,Inactive,5/24/2023,73049.93,David.Williams@Example.Com,-4694346065,Good,False,Admin,Florida
Emp1747,David,Davis,30.0,Pending,6/26/2024,64161.72,David.Davis@Example.Com,-6437490606,Excellent,True,Sales,Illinois
Emp1748,Charlie,Smith,40.0,Pending,11/19/2020,72224.73,Charlie.Smith@Example.Com,-2311127127,Average,False,Admin,Nevada
Emp1749,Bob,Johnson,30.0,Pending,3/1/2020,103580.45,Bob.Johnson@Example.Com,-5246484493,Excellent,False,Hr,New York
Emp1750,Grace,Garcia,40.0,Pending,8/9/2024,112589.11,Grace.Garcia@Example.Com,-1163187327,Average,False,Hr,Florida
Emp1751,Eva,Jones,30.0,Active,1/13/2021,51833.88,Eva.Jones@Example.Com,-771130620,Average,True,Admin,Texas
Emp1752,Eva,Johnson,32.48454882571075,Active,5/6/2023,66252.78,Eva.Johnson@Example.Com,-1369572789,Excellent,True,Sales,Illinois
Emp1753,Frank,Johnson,25.0,Active,10/25/2022,109229.68,Frank.Johnson@Example.Com,-8335090253,Poor,True,Devops,Florida
Emp1754,Frank,Johnson,30.0,Inactive,10/8/2020,61465.05,Frank.Johnson@Example.Com,-2573066247,Average,False,Finance,Florida
Emp1755,Grace,Miller,25.0,Active,2/29/2024,96993.74,Grace.Miller@Example.Com,-1323570712,Poor,False,Hr,Florida
Emp1756,David,Johnson,25.0,Pending,9/30/2022,98150.39,David.Johnson@Example.Com,-9848228500,Good,True,Admin,Florida
Emp1757,David,Williams,40.0,Pending,2/14/2024,107703.0,David.Williams@Example.Com,-1688092549,Average,False,Finance,Texas
Emp1758,Grace,Smith,32.48454882571075,Pending,1/3/2023,86766.14,Grace.Smith@Example.Com,-2130609068,Poor,True,Devops,Illinois
Emp1759,Alice,Davis,32.48454882571075,Inactive,8/20/2024,111443.69,Alice.Davis@Example.Com,-1309810795,Poor,True,Cloud Tech,Florida
Emp1760,David,Brown,32.48454882571075,Pending,3/21/2020,89039.07,David.Brown@Example.Com,-4967379456,Good,False,Sales,Florida
Emp1761,Alice,Johnson,30.0,Inactive,12/16/2024,71318.79,Alice.Johnson@Example.Com,-7278532425,Poor,False,Hr,Florida
Emp1762,Heidi,Jones,30.0,Pending,4/21/2020,98296.71,Heidi.Jones@Example.Com,-4250642075,Poor,False,Finance,California
Emp1763,Heidi,Johnson,40.0,Pending,8/19/2020,62584.0,Heidi.Johnson@Example.Com,-8362536666,Good,False,Cloud Tech,Nevada
Emp1764,Charlie,Jones,40.0,Inactive,2/21/2020,62521.5,Charlie.Jones@Example.Com,-7767555627,Average,True,Finance,California
Emp1765,David,Williams,40.0,Inactive,11/17/2023,95400.35,David.Williams@Example.Com,-3333939577,Poor,True,Cloud Tech,California
Emp1766,Charlie,Jones,25.0,Pending,7/9/2022,94385.07,Charlie.Jones@Example.Com,-6543627186,Poor,True,Cloud Tech,Texas
Emp1767,Grace,Garcia,32.48454882571075,Inactive,2/1/2023,76642.49,Grace.Garcia@Example.Com,-4960335825,Poor,True,Sales,New York
Emp1768,Frank,Brown,32.48454882571075,Active,11/14/2024,60122.52,Frank.Brown@Example.Com,-8627036923,Excellent,True,Devops,New York
Emp1769,Alice,Smith,40.0,Pending,4/23/2024,117267.63,Alice.Smith@Example.Com,-9269326572,Good,False,Hr,California
Emp1770,Charlie,Jones,25.0,Active,6/29/2023,85155.05639558233,Charlie.Jones@Example.Com,-2759980110,Excellent,True,Admin,New York
Emp1771,Heidi,Jones,40.0,Pending,12/12/2024,84542.68,Heidi.Jones@Example.Com,-5155322,Good,True,Sales,Texas
Emp1772,Heidi,Smith,40.0,Active,5/16/2023,92007.15,Heidi.Smith@Example.Com,-4159597751,Average,True,Finance,Florida
Emp1773,Eva,Brown,32.48454882571075,Active,4/10/2020,62938.8,Eva.Brown@Example.Com,-4418222617,Average,False,Devops,Illinois
Emp1774,Frank,Johnson,25.0,Pending,3/29/2023,108661.01,Frank.Johnson@Example.Com,-9628874311,Poor,False,Admin,Texas
Emp1775,Bob,Jones,25.0,Active,11/26/2020,97046.33,Bob.Jones@Example.Com,-7102676719,Good,False,Cloud Tech,Florida
Emp1776,Charlie,Smith,40.0,Inactive,3/14/2020,56518.84,Charlie.Smith@Example.Com,-9579927078,Average,False,Devops,Illinois
Emp1777,Frank,Garcia,40.0,Pending,5/12/2020,70498.29,Frank.Garcia@Example.Com,-5515122945,Good,True,Cloud Tech,Florida
Emp1778,Eva,Garcia,35.0,Pending,3/5/2021,98708.06,Eva.Garcia@Example.Com,-2135415969,Average,True,Sales,Florida
Emp1779,Bob,Williams,32.48454882571075,Pending,6/28/2020,83856.41,Bob.Williams@Example.Com,-9962543847,Excellent,False,Devops,Nevada
Emp1780,Eva,Smith,40.0,Inactive,12/12/2022,90259.99,Eva.Smith@Example.Com,-752034475,Average,False,Sales,California
Emp1781,Charlie,Williams,32.48454882571075,Pending,2/2/2024,94230.03,Charlie.Williams@Example.Com,-5047158028,Excellent,True,Sales,Florida
Emp1782,Charlie,Garcia,32.48454882571075,Inactive,1/31/2021,50110.66,Charlie.Garcia@Example.Com,-904637659,Average,True,Admin,Nevada
Emp1783,Bob,Brown,30.0,Inactive,4/3/2020,73365.46,Bob.Brown@Example.Com,-4655866524,Poor,False,Sales,Florida
Emp1784,David,Johnson,25.0,Pending,7/30/2021,67809.23,David.Johnson@Example.Com,-4837441714,Excellent,False,Devops,New York
Emp1785,Eva,Smith,32.48454882571075,Active,8/21/2020,98008.51,Eva.Smith@Example.Com,-8102131250,Average,False,Sales,California
Emp1786,Alice,Davis,30.0,Inactive,10/9/2023,83537.58,Alice.Davis@Example.Com,-2931100590,Poor,False,Admin,California
Emp1787,Alice,Garcia,30.0,Pending,8/1/2022,112444.08,Alice.Garcia@Example.Com,-2975191022,Excellent,True,Finance,New York
Emp1788,Frank,Garcia,40.0,Active,9/6/2024,86475.13,Frank.Garcia@Example.Com,-1211063300,Poor,True,Finance,Nevada
Emp1789,Frank,Davis,32.48454882571075,Active,3/28/2023,97984.53,Frank.Davis@Example.Com,-6583737926,Good,True,Sales,Texas
Emp1790,Frank,Miller,25.0,Active,11/25/2021,118853.31,Frank.Miller@Example.Com,-4907280122,Good,False,Admin,California
Emp1791,Charlie,Garcia,32.48454882571075,Active,5/3/2023,58179.12,Charlie.Garcia@Example.Com,-4289311324,Excellent,False,Sales,Florida
Emp1792,Eva,Jones,35.0,Inactive,4/27/2022,56075.84,Eva.Jones@Example.Com,-3269496842,Average,True,Devops,Texas
Emp1793,Frank,Brown,40.0,Pending,9/11/2021,62250.89,Frank.Brown@Example.Com,-6453804420,Excellent,True,Hr,New York
Emp1794,Alice,Smith,30.0,Pending,2/21/2020,105931.77,Alice.Smith@Example.Com,-175096169,Poor,True,Cloud Tech,Florida
Emp1795,Charlie,Davis,30.0,Pending,11/24/2024,86653.96,Charlie.Davis@Example.Com,-1595919456,Average,True,Hr,Florida
Emp1796,Charlie,Jones,25.0,Active,2/24/2021,100719.94,Charlie.Jones@Example.Com,-5757475832,Good,False,Sales,Nevada
Emp1797,Bob,Davis,25.0,Pending,10/2/2024,91600.13,Bob.Davis@Example.Com,-9205677566,Average,True,Hr,Texas
Emp1798,Heidi,Smith,25.0,Pending,3/6/2024,71873.66,Heidi.Smith@Example.Com,-7722660255,Good,True,Cloud Tech,Illinois
Emp1799,Eva,Williams,30.0,Active,8/9/2021,69365.47,Eva.Williams@Example.Com,-2650622922,Average,True,Hr,New York
